cell_line,drug,moa,n_cells,effect_size,effect_cosine,n_deg,replicate_noise,snr,nn_drug,nn_dist,isolation,ceiling_nir
CVCL_1285,Docetaxel (Trihydrate),Microtubule inhibitor,26,2.019434472801162,0.06687758818099754,93,2.8060049903617625,0.7196831366079672,Thymol,2.740041117673144,0.9764918904580728,0.9714285714285714
CVCL_1285,Elagolix sodium,unclear,16,2.102800839302042,0.07312441246615009,133,3.703540481754698,0.5677812486892967,Thymol,2.9047365599386046,0.7843134358186822,0.5333333333333333
CVCL_1285,Eplerenone,unclear,14,2.1685738788173325,0.0775856237819631,130,4.25447864996893,0.5097155391373674,Thymol,3.198857485103044,0.7518800182782454,0.3142857142857143
CVCL_1285,Erdafitinib,Other TK inhibitor,18,2.0168820518729054,0.0663169748747755,106,3.424546106267262,0.5889487217537558,Thymol,2.8743228293664234,0.839329575416177,0.7142857142857143
CVCL_1285,Estrone sulfate (potassium),unclear,14,2.3985410400466085,0.09666454550537318,160,3.9618118599199916,0.6054151799361434,Thymol,3.2469134070776096,0.819552649616022,0.5714285714285714
CVCL_1285,Fenofibrate,unclear,8,2.943149371445582,0.10562469397363783,186,5.266159096983279,0.5588796914874004,Thymol,3.8729835243365223,0.7354474965549678,0.11428571428571428
CVCL_1285,Fluvoxamine (maleate),unclear,14,2.1455756154669445,0.08047245798969405,160,3.874367118088273,0.553787379995532,Thymol,3.1942463850215637,0.8244563015488576,0.47619047619047616
CVCL_1285,Folic acid,unclear,11,2.525892851622149,0.08283241784819573,122,4.430172107005552,0.5701568224918138,Docetaxel,3.5789124955512985,0.8078495392745276,0.29523809523809524
CVCL_1285,Furosemide,unclear,12,2.451797890877463,0.0911719974372538,147,4.426892603498503,0.5538417374164094,Thymol,3.414425140174225,0.7712916137779938,0.2761904761904762
CVCL_1285,Gallic acid,Cyclooxygenase inhibitor,32,1.7015033991028663,0.04646103876689667,69,2.6725359552047383,0.6366624912152088,Thymol,2.3568504518049243,0.8818779209368467,0.9333333333333333
CVCL_1285,Gallic acid (hydrate),Cyclooxygenase inhibitor,14,2.3731301072544015,0.09829128510732055,136,3.9813805772431174,0.5960570865339533,Thymol,3.4063263253373464,0.8555641087936476,0.41904761904761906
CVCL_1285,Gemfibrozil,unclear,19,2.128858465445494,0.07973660568669316,174,3.082675288326551,0.6905879686735211,Thymol,2.8479640731891096,0.9238611941951058,0.9142857142857143
CVCL_1285,HI-TOPK-032,unclear,11,3.083076588977762,0.08425567022783165,101,4.62726415572472,0.666284976439797,Docetaxel,3.6835406797575785,0.7960515232743751,0.4
CVCL_1285,Idarubicin (hydrochloride),DNA synthesis/repair inhibitor,19,2.052338903652151,0.0733282477449706,98,3.662591611033559,0.5603515547486865,Thymol,3.1013426738626637,0.8467618023587089,0.4857142857142857
CVCL_1285,Larotrectinib,Other TK inhibitor,22,1.9813431339239158,0.0655706341073139,90,3.2397334523161616,0.611575971630446,Thymol,2.607445917698349,0.8048334704307926,0.8571428571428571
CVCL_1285,Lidocaine (hydrochloride),unclear,14,2.3885357334838084,0.09649795506873993,161,3.8962226761046903,0.6130388152947625,Thymol,3.0857006524226263,0.7919723560326906,0.5428571428571428
CVCL_1285,Lipoic acid,unclear,15,2.1504507774598984,0.06873797494467093,127,3.5883775657329213,0.5992821931547975,Thymol,3.093153840463227,0.8619923025941264,0.6952380952380952
CVCL_1285,Medroxyprogesterone acetate,unclear,18,2.1340731597149705,0.07085629589855258,106,3.435790876147333,0.6211301085088095,Thymol,2.746816125440083,0.7994712787991858,0.819047619047619
CVCL_1285,Megestrol,unclear,18,2.1274981564162547,0.07503387473018541,87,3.6019262569320594,0.5906556671785811,Thymol,2.7673991626970573,0.7683108884783748,0.7523809523809524
CVCL_1285,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,16,2.2550787740241223,0.07720067551140708,110,4.186931456412715,0.5385994008978193,Docetaxel,3.2591474833567475,0.7784095625365514,0.24761904761904763
CVCL_1285,Mozavaptan,unclear,14,2.1828119964235744,0.08439474329681129,171,3.8334699268070462,0.5694089266644308,Thymol,3.080660020220987,0.8036218045375184,0.6190476190476191
CVCL_1285,Naproxen,Cyclooxygenase inhibitor,16,2.290559899390519,0.09289915395298032,172,3.378307864854515,0.6780198818526448,Thymol,2.9134091385477854,0.8623871047564369,0.8476190476190476
