cell_line,plate,drug,moa,n_cells,effect,perm_p,significant,n_deg,snr,ceiling_nir,identifiable,isolation,redundant,nn_drug
CVCL_0371,plate14,Triclosan,unclear,44,2.0739388465881348,0.07462686567164178,False,0,0.9065029720964743,0.8947368421052632,True,0.9517830494626883,True,Lipoic acid
CVCL_0371,plate14,Tucidinostat,HDAC inhibitor,38,2.249847412109375,0.004975124378109453,True,0,0.9283226866683292,0.5789473684210527,False,1.0166945806532217,False,Triclosan
CVCL_0371,plate14,Bergenin,unclear,34,2.2973978519439697,0.009950248756218905,True,0,0.8957185312610065,0.631578947368421,False,0.9140791165353375,True,Triamcinolone
CVCL_0371,plate14,Allantoin,unclear,31,2.217381238937378,0.04477611940298507,True,0,0.8405786059225528,0.9473684210526315,True,0.964617661804249,True,Lipoic acid
CVCL_0371,plate14,Bimatoprost,unclear,41,2.0491676330566406,0.06965174129353234,False,0,0.8628672791822247,0.6842105263157895,False,0.9512529188223293,True,Demeclocycline
CVCL_0371,plate14,Triamcinolone,Glucocorticoid receptor agonist,60,2.174618721008301,0.004975124378109453,True,0,1.07047861868184,1.0,True,1.092890334239814,False,Lumateperone (tosylate)
CVCL_0371,plate14,Pentagastrin,unclear,37,2.2553341388702393,0.009950248756218905,True,0,0.8430663634812892,0.42105263157894735,False,0.8772438780801214,True,Bimatoprost
CVCL_0371,plate14,Lumateperone (tosylate),unclear,40,2.1564254760742188,0.03482587064676617,True,0,0.8888401460320268,0.6842105263157895,False,0.9151049789452478,True,Triamcinolone
CVCL_0371,plate14,Baicalin,unclear,32,2.220595359802246,0.009950248756218905,True,0,0.8067265118155611,0.21052631578947367,False,0.9019262568880113,True,Triclosan
CVCL_0371,plate14,Berberine (chloride hydrate),unclear,31,2.2538397312164307,0.014925373134328358,True,0,0.7963489699545616,0.05263157894736842,False,0.9132055018761603,True,Lipoic acid
CVCL_0371,plate14,Fusidic acid,unclear,44,2.102599620819092,0.04477611940298507,True,0,0.9739733481412713,1.0,True,1.0694373900214067,False,Demeclocycline
CVCL_0371,plate14,Cloxacillin (sodium),unclear,33,2.281294822692871,0.01990049751243781,True,0,0.8452102923958011,0.42105263157894735,False,0.9141609879526905,True,Lumateperone (tosylate)
CVCL_0371,plate14,Lipoic acid,unclear,46,2.10874080657959,0.014925373134328358,True,0,0.9631366936056444,1.0,True,0.9945563780214879,True,Triclosan
CVCL_1495,plate14,Cepharanthine,unclear,34,2.312894582748413,0.12437810945273632,False,0,0.9104348631562666,1.0,True,0.9626528659978495,True,Balsalazide (sodium hydrate)
CVCL_1495,plate14,Docetaxel,Microtubule inhibitor,32,2.422511100769043,0.004975124378109453,True,1,0.895938891590028,0.2,False,0.9697156150123615,True,Cepharanthine
CVCL_1495,plate14,Triclosan,unclear,41,2.218812942504883,0.5373134328358209,False,0,0.940036270641124,0.8,True,1.038808515297649,False,Cepharanthine
CVCL_1495,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,31,2.281851291656494,0.19402985074626866,False,0,0.9446515698546608,1.0,True,1.0124206154975603,False,Cepharanthine
CVCL_1495,plate14,Cloxacillin (sodium),unclear,36,2.3727753162384033,0.04975124378109453,True,1,0.8772793337002716,0.0,False,0.933275089815841,True,Triclosan
CVCL_1495,plate14,Lipoic acid,unclear,30,2.3577075004577637,0.04975124378109453,True,0,0.9119355907245213,0.8,True,0.9589024395642012,True,Triclosan
CVCL_0399,plate14,Pentamidine (isethionate),unclear,39,1.7996258735656738,0.01990049751243781,True,0,0.7502040451224966,0.35135135135135137,False,0.9038851065944442,True,Bergenin
CVCL_0399,plate14,Adenosine,unclear,30,1.776178240776062,0.38308457711442784,False,0,0.6871563967359978,0.1891891891891892,False,0.82418858137919,True,Balsalazide (sodium hydrate)
CVCL_0399,plate14,Ciclopirox,unclear,32,1.8128830194473267,0.24378109452736318,False,0,0.620673314308276,0.05405405405405406,False,0.8066538343713148,True,Demeclocycline
CVCL_0399,plate14,Lidocaine (hydrochloride),unclear,45,1.7607795000076294,0.009950248756218905,True,0,0.7692517495861698,0.8378378378378378,True,0.8887200907947415,True,Triclosan
CVCL_0399,plate14,Demeclocycline,unclear,60,1.4626362323760986,0.6965174129353234,False,0,0.7528528313677134,0.918918918918919,True,0.9280077249520443,True,Goserelin (acetate)
CVCL_0399,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,51,1.6280479431152344,0.04477611940298507,True,0,0.7651712207156667,0.7027027027027027,False,0.9113538460607542,True,Bimatoprost
CVCL_0399,plate14,Larotrectinib,Other TK inhibitor,44,1.5892666578292847,0.5223880597014925,False,0,0.6680212588512572,0.2702702702702703,False,0.8367277892546454,True,Lipoic acid
CVCL_0399,plate14,Busulfan,DNA synthesis/repair inhibitor,46,1.6464706659317017,0.0945273631840796,False,0,0.7511153126165494,0.6216216216216216,False,0.9369435197228994,True,Bergenin
CVCL_0399,plate14,Cepharanthine,unclear,61,1.627256989479065,0.009950248756218905,True,0,0.835326233789281,1.0,True,1.0061662309131547,False,Bergenin
CVCL_0399,plate14,Radotinib,Other TK inhibitor,42,1.8655966520309448,0.009950248756218905,True,0,0.7602016503576209,0.4864864864864865,False,0.917627458148676,True,Allantoin
CVCL_0399,plate14,Docetaxel,Microtubule inhibitor,66,1.525076150894165,0.06965174129353234,False,0,0.8793204663648873,1.0,True,1.0287208699792296,False,Bimatoprost
CVCL_0399,plate14,Triclosan,unclear,69,1.5209572315216064,0.16417910447761194,False,1,0.8461549786914578,0.972972972972973,True,1.0233651181884622,False,Docetaxel
CVCL_0399,plate14,Tucidinostat,HDAC inhibitor,59,1.5798484086990356,0.014925373134328358,True,0,0.8446356730723392,0.9459459459459459,True,1.0291836419410816,False,Lipoic acid
CVCL_0399,plate14,Bergenin,unclear,65,1.5702438354492188,0.01990049751243781,True,0,0.8709984448912382,0.972972972972973,True,1.000665407750205,False,Lipoic acid
CVCL_0399,plate14,Allantoin,unclear,57,1.7445056438446045,0.004975124378109453,True,0,0.8665854046482554,1.0,True,1.0361800345331995,False,Triclosan
CVCL_0399,plate14,Bimatoprost,unclear,60,1.5810383558273315,0.014925373134328358,True,0,0.8553335818839972,1.0,True,0.9652393448090993,True,Docetaxel
CVCL_0399,plate14,Triamcinolone,Glucocorticoid receptor agonist,55,1.626660943031311,0.024875621890547265,True,0,0.8284189882223035,0.972972972972973,True,0.9321195786066744,True,Bergenin
CVCL_0399,plate14,Olanzapine,unclear,54,1.5642248392105103,0.1890547263681592,False,0,0.7635412706154652,0.918918918918919,True,0.8849959831897977,True,Lipoic acid
CVCL_0399,plate14,Rimonabant,unclear,42,1.7146199941635132,0.03482587064676617,True,0,0.7714256798156036,0.4864864864864865,False,0.9240472112285423,True,Lipoic acid
CVCL_0399,plate14,Pentagastrin,unclear,54,1.5752232074737549,0.11940298507462686,False,0,0.7658636743846166,0.5945945945945946,False,0.9067217847233556,True,Bimatoprost
CVCL_0399,plate14,Lumateperone (tosylate),unclear,54,1.5321601629257202,0.3880597014925373,False,0,0.7723652220932412,0.8108108108108109,True,0.975118461126404,True,Demeclocycline
CVCL_0399,plate14,Relugolix,unclear,50,1.531502366065979,0.7064676616915423,False,0,0.7288836231297467,0.6486486486486487,False,0.9333729229763015,True,Triclosan
CVCL_0399,plate14,Homoharringtonine,Protein synthesis inhibitor,40,3.3863658905029297,0.004975124378109453,True,49,1.4006090973313239,1.0,True,1.4036039968018643,False,Radotinib
CVCL_0399,plate14,Hexylresorcinol,unclear,49,1.6216981410980225,0.06965174129353234,False,0,0.7921810915263965,0.8378378378378378,True,0.934044665168464,True,Lipoic acid
CVCL_0399,plate14,Baicalin,unclear,45,1.725174069404602,0.014925373134328358,True,0,0.7546701830839844,0.4594594594594595,False,0.9006794624374541,True,Bimatoprost
CVCL_0399,plate14,Berberine (chloride hydrate),unclear,47,1.682958722114563,0.06467661691542288,False,0,0.7770962145895267,0.6216216216216216,False,0.9413885137322026,True,Tucidinostat
CVCL_0399,plate14,Medroxyprogesterone acetate,unclear,40,1.7002695798873901,0.12935323383084577,False,0,0.7275526942704459,0.43243243243243246,False,0.927817141192171,True,Docetaxel
CVCL_0399,plate14,Neratinib (maleate),EGFR/ERBB inhibitor,45,1.5650306940078735,0.6019900497512438,False,0,0.7057361009526588,0.4864864864864865,False,0.9177042264620672,True,Triclosan
CVCL_0399,plate14,Sinomenine,unclear,37,1.7866116762161255,0.01990049751243781,True,0,0.7388943630259005,0.4864864864864865,False,0.8651536158540211,True,Lipoic acid
CVCL_0399,plate14,Goserelin (acetate),unclear,60,1.6014145612716675,0.024875621890547265,True,0,0.8641069998278686,1.0,True,0.9341155060494262,True,Lipoic acid
CVCL_0399,plate14,Fusidic acid,unclear,58,1.527515172958374,0.3880597014925373,False,0,0.7464595425306371,0.6756756756756757,False,0.9218566443135682,True,Bergenin
CVCL_0399,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,59,1.4446094036102295,0.7711442786069652,False,0,0.7815035434209084,0.918918918918919,True,0.9763085983587491,True,Bergenin
CVCL_0399,plate14,Cloxacillin (sodium),unclear,54,1.5136902332305908,0.5422885572139303,False,0,0.7369707512476452,0.8108108108108109,True,0.931535495365027,True,Demeclocycline
CVCL_0399,plate14,Artesunate,JAK/STAT inhibitor,57,1.6220550537109375,0.04975124378109453,True,0,0.8059549328577411,0.7297297297297297,False,0.9812694687673438,True,Cloxacillin (sodium)
CVCL_0399,plate14,Gallic acid,Cyclooxygenase inhibitor,55,1.5275557041168213,0.43283582089552236,False,0,0.7592036827409967,0.8108108108108109,True,0.9188645679795439,True,Lipoic acid
CVCL_0399,plate14,Lipoic acid,unclear,69,1.5202829837799072,0.06965174129353234,False,0,0.8275411018971454,0.9459459459459459,True,0.9423277269782169,True,Goserelin (acetate)
CVCL_0399,plate14,Amsacrine,DNA synthesis/repair inhibitor,36,1.7599067687988281,0.1691542288557214,False,0,0.6992934199525852,0.2972972972972973,False,0.8328324542726612,True,Lipoic acid
CVCL_0399,plate14,Clonidine (hydrochloride),Adrenoceptor agonist,30,1.7810355424880981,0.3781094527363184,False,0,0.6399262897052899,0.08108108108108109,False,0.8083809031691246,True,Lipoic acid
CVCL_0179,plate14,Lidocaine (hydrochloride),unclear,31,2.533578634262085,0.014925373134328358,True,1,1.007707398598165,1.0,True,1.0266485935659433,False,Docetaxel
CVCL_0179,plate14,Demeclocycline,unclear,30,2.3841750621795654,0.0945273631840796,False,1,0.9928443400717651,0.6666666666666666,False,1.0076184267575932,False,Mitoxantrone (dihydrochloride)
CVCL_0179,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,33,2.307764768600464,0.24875621890547264,False,1,1.028504641914042,1.0,True,1.0449249639047247,False,Docetaxel
CVCL_0179,plate14,Docetaxel,Microtubule inhibitor,40,2.4553143978118896,0.014925373134328358,True,10,1.1597835336366826,1.0,True,1.1074910254279167,False,Mitoxantrone (dihydrochloride)
CVCL_0179,plate14,Triclosan,unclear,34,2.2080447673797607,0.7313432835820896,False,0,0.9553974392713355,1.0,True,1.028215923361148,False,Tucidinostat
CVCL_0179,plate14,Tucidinostat,HDAC inhibitor,34,2.2979841232299805,0.30845771144278605,False,2,0.9066110421793632,0.3333333333333333,False,0.9375233802787225,True,Triclosan
CVCL_0179,plate14,Homoharringtonine,Protein synthesis inhibitor,45,3.688488483428955,0.004975124378109453,True,28,1.8307121825704025,1.0,True,1.7670610679886691,False,Triclosan
CVCL_1285,plate14,Pentamidine (isethionate),unclear,31,1.937475562095642,0.004975124378109453,True,0,0.6863501865377294,0.17142857142857143,False,0.847174535327979,True,Triclosan
CVCL_1285,plate14,Ciclopirox,unclear,39,1.824518084526062,0.004975124378109453,True,0,0.7279226166537365,0.22857142857142856,False,0.920445798631549,True,Triclosan
CVCL_1285,plate14,Lidocaine (hydrochloride),unclear,52,1.969931960105896,0.004975124378109453,True,3,0.9072602508684999,0.9714285714285714,True,1.0076505295549112,False,Triclosan
CVCL_1285,plate14,Demeclocycline,unclear,49,1.6707043647766113,0.014925373134328358,True,0,0.8149537783930735,0.8,True,1.0010359854934119,False,Balsalazide (sodium hydrate)
CVCL_1285,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,53,1.7054256200790405,0.004975124378109453,True,0,0.866825920409887,0.9714285714285714,True,0.9963118166075499,True,Balsalazide (sodium hydrate)
CVCL_1285,plate14,Larotrectinib,Other TK inhibitor,53,1.5079617500305176,0.472636815920398,False,0,0.6905723555746943,0.7142857142857143,False,0.9188900530328473,True,Triclosan
CVCL_1285,plate14,Busulfan,DNA synthesis/repair inhibitor,31,1.8611754179000854,0.04477611940298507,True,0,0.6788857516388525,0.11428571428571428,False,0.8431335170692946,True,Triclosan
CVCL_1285,plate14,Cepharanthine,unclear,46,1.6840271949768066,0.01990049751243781,True,0,0.7240736702915855,0.6571428571428571,False,0.9142226578289215,True,Hexylresorcinol
CVCL_1285,plate14,Radotinib,Other TK inhibitor,36,1.7066631317138672,0.3880597014925373,False,0,0.6503233008749969,0.17142857142857143,False,0.8689662321314182,True,Triclosan
CVCL_1285,plate14,Docetaxel,Microtubule inhibitor,51,1.5132712125778198,0.3781094527363184,False,0,0.7551756877745819,0.9428571428571428,True,0.9448126522562933,True,Triclosan
CVCL_1285,plate14,Triclosan,unclear,72,1.6125903129577637,0.004975124378109453,True,0,0.9556796240069839,1.0,True,1.1057996792733116,False,Hexylresorcinol
CVCL_1285,plate14,Tucidinostat,HDAC inhibitor,58,1.7605990171432495,0.004975124378109453,True,0,0.9114580761901,1.0,True,0.992621676063709,True,Triclosan
CVCL_1285,plate14,Bergenin,unclear,52,1.6164625883102417,0.01990049751243781,True,0,0.7714316679125748,0.9428571428571428,True,0.8994184624242073,True,Hexylresorcinol
CVCL_1285,plate14,Allantoin,unclear,44,1.9083068370819092,0.004975124378109453,True,1,0.8815877573700903,1.0,True,0.9888465755672785,True,Triclosan
CVCL_1285,plate14,Bimatoprost,unclear,52,1.637577772140503,0.009950248756218905,True,0,0.7878653462966079,0.9714285714285714,True,0.953334815348585,True,Balsalazide (sodium hydrate)
CVCL_1285,plate14,Triamcinolone,Glucocorticoid receptor agonist,38,1.9365918636322021,0.004975124378109453,True,1,0.7867424727447001,0.6571428571428571,False,0.9363016632227262,True,Hexylresorcinol
CVCL_1285,plate14,Olanzapine,unclear,41,1.672518014907837,0.1044776119402985,False,0,0.6759496110305726,0.4857142857142857,False,0.8624157778930851,True,Triclosan
CVCL_1285,plate14,Rimonabant,unclear,35,1.7351163625717163,0.12437810945273632,False,0,0.7118304953446813,0.5428571428571428,False,0.8491855759948121,True,Bergenin
CVCL_1285,plate14,Pentagastrin,unclear,49,1.6889761686325073,0.004975124378109453,True,0,0.7754830458582949,0.8285714285714286,True,0.9179930408731026,True,Triclosan
CVCL_1285,plate14,Lumateperone (tosylate),unclear,42,1.6866564750671387,0.10945273631840796,False,0,0.718600397394598,0.4857142857142857,False,0.8811507561031032,True,Triclosan
CVCL_1285,plate14,Relugolix,unclear,37,1.6455618143081665,0.4975124378109453,False,0,0.6950286123357046,0.6,False,0.9121730642755702,True,Triclosan
CVCL_1285,plate14,Homoharringtonine,Protein synthesis inhibitor,46,4.623697757720947,0.004975124378109453,True,106,2.152321294083412,1.0,True,2.0805878831505327,False,Triclosan
CVCL_1285,plate14,Hexylresorcinol,unclear,66,1.4569084644317627,0.208955223880597,False,0,0.8217461226135345,1.0,True,1.0524308661115758,False,Triclosan
CVCL_1285,plate14,Baicalin,unclear,33,1.8253626823425293,0.04975124378109453,True,0,0.6480201979899347,0.11428571428571428,False,0.8462360388267405,True,Triclosan
CVCL_1285,plate14,Berberine (chloride hydrate),unclear,51,1.6411738395690918,0.029850746268656716,True,0,0.8021222338852667,0.8571428571428571,True,0.9950131162639809,True,Triclosan
CVCL_1285,plate14,Medroxyprogesterone acetate,unclear,39,2.127685546875,0.004975124378109453,True,0,0.8242961649301707,0.8285714285714286,True,0.8918345895219094,True,Triclosan
CVCL_1285,plate14,Neratinib (maleate),EGFR/ERBB inhibitor,40,1.886480689048767,0.004975124378109453,True,1,0.7942800701638998,0.8,True,0.9326144083339005,True,Triclosan
CVCL_1285,plate14,Sinomenine,unclear,31,1.8601751327514648,0.05472636815920398,False,0,0.6483033320464995,0.05714285714285714,False,0.7981982276924754,True,Triclosan
CVCL_1285,plate14,Goserelin (acetate),unclear,36,1.723392367362976,0.09950248756218906,False,0,0.7178424441811012,0.5428571428571428,False,0.9056428204201074,True,Bimatoprost
CVCL_1285,plate14,Fusidic acid,unclear,48,1.703977346420288,0.014925373134328358,True,0,0.8018773604307408,0.9142857142857143,True,0.9405594719434326,True,Triclosan
CVCL_1285,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,56,1.619316577911377,0.01990049751243781,True,0,0.8442446503707295,1.0,True,1.0147634230169236,False,Hexylresorcinol
CVCL_1285,plate14,Cloxacillin (sodium),unclear,40,1.7731574773788452,0.03980099502487562,True,0,0.7236703369328915,0.42857142857142855,False,0.8761976498593655,True,Triclosan
CVCL_1285,plate14,Artesunate,JAK/STAT inhibitor,38,1.8942227363586426,0.004975124378109453,True,0,0.72600018513359,0.2571428571428571,False,0.8650523249114608,True,Triclosan
CVCL_1285,plate14,Adenine,unclear,40,1.7312442064285278,0.03980099502487562,True,0,0.7257107480751791,0.5714285714285714,False,0.9442943769184996,True,Balsalazide (sodium hydrate)
CVCL_1285,plate14,Gallic acid,Cyclooxygenase inhibitor,46,1.5995043516159058,0.208955223880597,False,0,0.7069157074981474,0.6571428571428571,False,0.8810001969389429,True,Hexylresorcinol
CVCL_1285,plate14,Lipoic acid,unclear,51,1.6403439044952393,0.024875621890547265,True,0,0.803532055494753,0.9428571428571428,True,0.9752545541671344,True,Bimatoprost
CVCL_1056,plate14,Ciclopirox,unclear,41,2.0676021575927734,0.13432835820895522,False,0,0.8551570579050104,0.7407407407407407,False,0.9183954647493024,True,Triclosan
CVCL_1056,plate14,Lidocaine (hydrochloride),unclear,31,2.1510188579559326,0.12437810945273632,False,0,0.7652290688805035,0.2222222222222222,False,0.8707638671484208,True,Triclosan
CVCL_1056,plate14,Demeclocycline,unclear,36,1.959625005722046,0.31840796019900497,False,0,0.8081522341365992,0.6666666666666666,False,0.8943269803791164,True,Docetaxel
CVCL_1056,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,30,1.9904721975326538,0.4427860696517413,False,0,0.755197278677729,0.18518518518518517,False,0.8685888274180183,True,Triclosan
CVCL_1056,plate14,Larotrectinib,Other TK inhibitor,39,1.9577158689498901,0.21393034825870647,False,0,0.8122980632571654,0.5925925925925926,False,0.8767993583331858,True,Triclosan
CVCL_1056,plate14,Busulfan,DNA synthesis/repair inhibitor,39,2.0490589141845703,0.17412935323383086,False,0,0.7995021237881013,0.7777777777777778,False,0.8469301354647496,True,Triclosan
CVCL_1056,plate14,Cepharanthine,unclear,34,2.1068904399871826,0.04477611940298507,True,0,0.8331801064595994,0.4074074074074074,False,0.9142787803863693,True,Triclosan
CVCL_1056,plate14,Radotinib,Other TK inhibitor,40,2.024860143661499,0.11442786069651742,False,0,0.870794879001056,0.9259259259259259,True,0.9257223840125811,True,Triclosan
CVCL_1056,plate14,Docetaxel,Microtubule inhibitor,43,1.9098005294799805,0.06467661691542288,False,0,0.9135007082515612,0.9259259259259259,True,1.014945185628509,False,Lipoic acid
CVCL_1056,plate14,Triclosan,unclear,71,1.8344169855117798,0.1691542288557214,False,2,1.0688669556903314,1.0,True,1.145224771293789,False,Rimonabant
CVCL_1056,plate14,Tucidinostat,HDAC inhibitor,50,1.8942588567733765,0.12935323383084577,False,3,0.9428638071601944,1.0,True,0.9836752463253388,True,Triclosan
CVCL_1056,plate14,Bergenin,unclear,38,2.0429303646087646,0.04477611940298507,True,0,0.8343387034975119,0.7037037037037037,False,0.8809849839557197,True,Triclosan
CVCL_1056,plate14,Allantoin,unclear,40,2.1068902015686035,0.04975124378109453,True,0,0.873457921311732,0.9629629629629629,True,0.9607537193141019,True,Medroxyprogesterone acetate
CVCL_1056,plate14,Triamcinolone,Glucocorticoid receptor agonist,43,2.0197737216949463,0.06467661691542288,False,0,0.8780201572001676,0.9629629629629629,True,0.9376165924044068,True,Triclosan
CVCL_1056,plate14,Olanzapine,unclear,36,1.951917290687561,0.3034825870646766,False,0,0.8457911609519261,0.9259259259259259,True,0.923638920837467,True,Triclosan
CVCL_1056,plate14,Rimonabant,unclear,40,1.868143081665039,0.36318407960199006,False,0,0.8507943636377259,0.9259259259259259,True,0.895116604788061,True,Triclosan
CVCL_1056,plate14,Lumateperone (tosylate),unclear,40,1.942203164100647,0.3383084577114428,False,0,0.8658097023261528,0.8888888888888888,True,0.9635118528978439,True,Triclosan
CVCL_1056,plate14,Hexylresorcinol,unclear,37,1.974764347076416,0.16417910447761194,False,0,0.8808143071408944,0.9629629629629629,True,0.9900648990464005,True,Triclosan
CVCL_1056,plate14,Berberine (chloride hydrate),unclear,45,1.9984416961669922,0.04975124378109453,True,0,0.8701285624150459,0.8518518518518519,True,0.9444624609499165,True,Triclosan
CVCL_1056,plate14,Medroxyprogesterone acetate,unclear,46,1.8696035146713257,0.900497512437811,False,0,0.7726897035706652,0.9259259259259259,True,0.863667908649476,True,Triclosan
CVCL_1056,plate14,Neratinib (maleate),EGFR/ERBB inhibitor,30,2.1298208236694336,0.3781094527363184,False,0,0.7550776473969262,0.18518518518518517,False,0.8409842169435939,True,Triclosan
CVCL_1056,plate14,Sinomenine,unclear,38,2.01214861869812,0.22388059701492538,False,0,0.8401964210159536,0.6666666666666666,False,0.8927664700465417,True,Triclosan
CVCL_1056,plate14,Goserelin (acetate),unclear,30,2.0247507095336914,0.417910447761194,False,0,0.8040335265020183,0.3333333333333333,False,0.8834622781407521,True,Triclosan
CVCL_1056,plate14,Fusidic acid,unclear,41,1.8930902481079102,0.527363184079602,False,0,0.8121359989419991,0.7037037037037037,False,0.8927602931349916,True,Triclosan
CVCL_1056,plate14,Cloxacillin (sodium),unclear,34,2.0329856872558594,0.22885572139303484,False,0,0.7945532916017737,0.48148148148148145,False,0.8526482034736874,True,Triclosan
CVCL_1056,plate14,Artesunate,JAK/STAT inhibitor,44,1.9663056135177612,0.24875621890547264,False,0,0.8624021282520524,0.9629629629629629,True,0.9109085674986064,True,Triclosan
CVCL_1056,plate14,Gallic acid,Cyclooxygenase inhibitor,30,2.1422557830810547,0.06467661691542288,False,0,0.8120409418919827,0.4444444444444444,False,0.8480063529774114,True,Triclosan
CVCL_1056,plate14,Lipoic acid,unclear,49,1.988558292388916,0.004975124378109453,True,0,0.9678340851477717,0.9629629629629629,True,0.9881524534400703,True,Triclosan
CVCL_1717,plate14,Demeclocycline,unclear,31,2.033921718597412,0.15920398009950248,False,0,0.7339228654052993,0.125,False,0.8970819229225301,True,Triclosan
CVCL_1717,plate14,Busulfan,DNA synthesis/repair inhibitor,35,1.9482370615005493,0.3582089552238806,False,0,0.7276783738471374,0.5625,False,0.8828348997515216,True,Triclosan
CVCL_1717,plate14,Cepharanthine,unclear,31,2.0086443424224854,0.31343283582089554,False,0,0.761615569353147,0.8125,True,0.8973130495359087,True,Bimatoprost
CVCL_1717,plate14,Docetaxel,Microtubule inhibitor,45,1.948455810546875,0.014925373134328358,True,1,0.8372225010431454,0.875,True,0.9635365748340162,True,Triclosan
CVCL_1717,plate14,Triclosan,unclear,50,1.8069047927856445,0.4527363184079602,False,0,0.8411921436130922,1.0,True,1.0111882088709843,False,Bimatoprost
CVCL_1717,plate14,Tucidinostat,HDAC inhibitor,42,1.9320135116577148,0.06965174129353234,False,0,0.8304887035034768,1.0,True,0.9620960394365331,True,Bimatoprost
CVCL_1717,plate14,Bergenin,unclear,40,2.0312345027923584,0.029850746268656716,True,0,0.8493035197047321,0.9375,True,0.9663617741914903,True,Triclosan
CVCL_1717,plate14,Allantoin,unclear,35,2.0450313091278076,0.014925373134328358,True,0,0.8331226119006568,0.875,True,0.9866420386295754,True,Tucidinostat
CVCL_1717,plate14,Bimatoprost,unclear,45,1.8538973331451416,0.22885572139303484,False,0,0.8441251420208131,0.9375,True,0.9889929934589551,True,Triclosan
CVCL_1717,plate14,Triamcinolone,Glucocorticoid receptor agonist,32,2.0497241020202637,0.15422885572139303,False,0,0.7743845351629725,0.4375,False,0.9213090259769153,True,Triclosan
CVCL_1717,plate14,Rimonabant,unclear,34,1.9961681365966797,0.15422885572139303,False,0,0.80320786747957,0.875,True,0.9432392301056651,True,Fusidic acid
CVCL_1717,plate14,Homoharringtonine,Protein synthesis inhibitor,43,3.1908116340637207,0.004975124378109453,True,28,1.5273274188994532,1.0,True,1.5657656851603614,False,Triclosan
CVCL_1717,plate14,Baicalin,unclear,31,2.038184881210327,0.20398009950248755,False,0,0.7293282404376396,0.125,False,0.8992330796611265,True,Triclosan
CVCL_1717,plate14,Fusidic acid,unclear,34,1.9885106086730957,0.16417910447761194,False,0,0.8036534141802838,0.8125,True,0.9473967752180354,True,Rimonabant
CVCL_1717,plate14,Cloxacillin (sodium),unclear,35,2.092594861984253,0.01990049751243781,True,0,0.7729217144760296,0.375,False,0.8771793899495808,True,Triclosan
CVCL_1717,plate14,Artesunate,JAK/STAT inhibitor,30,2.094663381576538,0.22388059701492538,False,0,0.6836874910314048,0.125,False,0.8493232426455963,True,Triclosan
CVCL_1717,plate14,Lipoic acid,unclear,35,2.0385324954986572,0.03980099502487562,True,0,0.8239528846265038,0.9375,True,0.9689645834859132,True,Triclosan
CVCL_0023,plate14,Ciclopirox,unclear,36,2.1575021743774414,0.06467661691542288,False,0,0.8449977192432837,0.8333333333333334,True,0.9398717827206883,True,Triclosan
CVCL_0023,plate14,Lidocaine (hydrochloride),unclear,39,2.059321641921997,0.17412935323383086,False,0,0.8227856409232506,0.8666666666666667,True,0.9108784735207774,True,Tucidinostat
CVCL_0023,plate14,Demeclocycline,unclear,41,2.0100314617156982,0.16417910447761194,False,0,0.8316043840840857,0.5333333333333333,False,0.9275681941728687,True,Tucidinostat
CVCL_0023,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,37,2.0601890087127686,0.0845771144278607,False,0,0.868906346894689,0.6333333333333333,False,1.0185216264295351,False,Hexylresorcinol
CVCL_0023,plate14,Busulfan,DNA synthesis/repair inhibitor,31,2.0201964378356934,0.8059701492537313,False,0,0.7153555655664242,0.03333333333333333,False,0.8966970099546606,True,Triclosan
CVCL_0023,plate14,Cepharanthine,unclear,37,2.047051429748535,0.15920398009950248,False,0,0.8335497635448162,0.9333333333333333,True,0.9556594105590501,True,Triclosan
CVCL_0023,plate14,Radotinib,Other TK inhibitor,37,2.1641194820404053,0.029850746268656716,True,0,0.8098689725288869,0.7666666666666667,False,0.8823352699042778,True,Hexylresorcinol
CVCL_0023,plate14,Docetaxel,Microtubule inhibitor,37,2.0258662700653076,0.06467661691542288,False,0,0.9617928098081123,1.0,True,1.0762202582876552,False,Hexylresorcinol
CVCL_0023,plate14,Triclosan,unclear,52,1.9209833145141602,0.36318407960199006,False,0,0.9153582094706975,1.0,True,0.9993839057038312,True,Tucidinostat
CVCL_0023,plate14,Tucidinostat,HDAC inhibitor,48,1.9157148599624634,0.29850746268656714,False,0,0.929144751258552,0.9666666666666667,True,1.017225814322313,False,Triclosan
CVCL_0023,plate14,Bergenin,unclear,38,2.052680015563965,0.09950248756218906,False,0,0.8004151585297387,0.43333333333333335,False,0.9294405279549156,True,Triclosan
CVCL_0023,plate14,Allantoin,unclear,30,2.2761037349700928,0.014925373134328358,True,0,0.8424945900487608,0.8333333333333334,True,0.9389792976757662,True,Hexylresorcinol
